type,status,subjects,number,title,date_enacted,term_id,raw_author_text,pdf_url,filename,id,session_id,absent_ids,clean_author_ids
executive_order,active,,2021-060,An Order Reorganizing the Advisory Group and Technical Working Group to Facilitate the Enhanced Local Climate Change Action Plan (e-LCCAP) of the Municipal Hall of Los Baños.,2021-09-28,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-060_1638422447.pdf,EO-2021-060_1638422447.pdf,executive_order_sb_10_2021-060,,,
executive_order,active,,2021-056,An Order Amending Section 2 (10) of Executive Order No. 55 s. 2021 and Adopting the IATF Resolution No. 137 Series of 2021.,2021-09-10,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-056_1632971349.pdf,EO-2021-056_1632971349.pdf,executive_order_sb_10_2021-056,,,
executive_order,active,,2021-058,"An Order for the Strict Implementation Pursuant to the Local Inter-Agency Task Force for COVID-19 Resolution No. 2021-015 entitled ""Resolution Allowing Riders of the Food Delivery Services to Deliver Food Beyond 8:00 PM (Eight O 'Clock in the Evening ) until 10:00 PM (Ten O 'Clock in the Evening Only) with Proof of Identification and or Certification of the Barangay Issued to them in the Municipality of Los Baños.",2021-09-10,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-058_1632972130.pdf,EO-2021-058_1632972130.pdf,executive_order_sb_10_2021-058,,,
executive_order,active,,2021-055,"An Order Extending the Effectivity of Executive Order No. 48, Series of 2021 Imposing Restrictions and Strict Observance under the Modified Enhanced Community Quarantine (MECQ) from 08 September until 30 September 2021 unless Otherwise Lifted or Extended by the President and the National Inter-Agency Task Force for Emerging Infectious Disease (IATF-MEID) in the Municipality of Los Baños.",2021-09-09,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-055_1632970905.pdf,EO-2021-055_1632970905.pdf,executive_order_sb_10_2021-055,,,
executive_order,active,,2021-057,"An Order Regulating the Operation Hours of Convenience Stores, Restaurants and Eateries During Enhanced Community Quarantine (ECQ) and Modified Enhance Community Quarantine (MECQ) in the Municipality of Los Baños.",2021-09-09,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-057_1632972034.pdf,EO-2021-057_1632972034.pdf,executive_order_sb_10_2021-057,,,
executive_order,active,,2021-054,Grant of Loyalty Incentives of the Employees of Municipal Government of Los Baños.,2021-08-27,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-054_1632970597.pdf,EO-2021-054_1632970597.pdf,executive_order_sb_10_2021-054,,,
executive_order,active,,2021-053,Directing The Reorganization of the Assessment and Validation Team for The Seal of Good Local Governance for Barangays.,2021-08-25,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-053_1632970494.pdf,EO-2021-053_1632970494.pdf,executive_order_sb_10_2021-053,,,
executive_order,active,,2021-052,An Order Pursuant to Los Baños Local IATF Resolution No. 2021-017 Entitled: “Resolution for The Strict Implementation of Barangay Control Points in All Barangays of the Municipality of Los Baños During the Implementation of Enhanced Community Quarantine (MECQ) To Ensure That Only APOR on Essential Travels Are Allowed to Go Out of Their Residences to Regulate Entry if Non-Residents within the Barangay and to Help in The Proper Implementation of Basic Health Protocols in The Barangay”.,2021-08-20,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-052_1632970383.pdf,EO-2021-052_1632970383.pdf,executive_order_sb_10_2021-052,,,
executive_order,active,,2021-051,"""an Order Providing Guidelines for the Implementation of Enhanced Community Quarantine (ECQ) From 06 August 2021 Until 15 August 2021 Unless Otherwise Modified, Extended or Lifted by the President and the National Inter-agency Task Force for the Management of Emerging Infectious Disease in the Municipality of Los Baños""",2021-08-10,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO 51 Hehe_1628577022.pdf,EO 51 Hehe_1628577022.pdf,executive_order_sb_10_2021-051,,,
executive_order,active,,2021-049,"An Order Creating the Municipal Devolution Transition Committee (MDTC) and Designating Members, and Establishing its Functions, Roles and Responsibilities.",2021-08-04,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-049_1632970206.pdf,EO-2021-049_1632970206.pdf,executive_order_sb_10_2021-049,,,
executive_order,active,,2021-050,"An Order to Create Small Group to Study, Discuss and Implement the Use of Mobile Application Called Safe, Swift and Smart Passage or S-Pass Developed by The Department of Science and Technology (DOST) Regional Vi as A Travel Management System to Be Used Before and During Actual Travel in The Municipality of Los Baños.",2021-08-04,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-050_1632970300.pdf,EO-2021-050_1632970300.pdf,executive_order_sb_10_2021-050,,,
executive_order,active,,2021-048,"An Order Providing Restrictions, Strict Observance and Implementation Under the Modified Enhanced Community Quarantine from August 01 To 15, 2021 Unless Sooner Lifted or Extended by The President and The National Inter-Agency Task Force for The Management of Emerging Infectious Disease in The Municipality of Los Baños.",2021-08-03,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-048_1632964081.pdf,EO-2021-048_1632964081.pdf,executive_order_sb_10_2021-048,,,
executive_order,active,,2021-047,"An Order Extending the General Community Quarantine with Heightened Restrictions (GCQ-WHR) from July 1-31, 2021 unless Amended, Modified or Revoke by the President and the National Inter-Agency Task Force for the Emerging Infectious Disease (IATF-MEID) in the Municipality of Los Baños.",2021-07-23,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-047_1632963950.pdf,EO-2021-047_1632963950.pdf,executive_order_sb_10_2021-047,,,
executive_order,active,,2021-041,Directing the Reorganization of the Bids and Awards Committee (BAC) its Secretariat and Observers.,2021-07-21,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-041_1631233523.pdf,EO-2021-041_1631233523.pdf,executive_order_sb_10_2021-041,,,
executive_order,active,,2021-045,"Directing the Reorganization of Local Inter-Agency Committee for the Presidential Proclamation 550 in Barangays Lalakay, Bambang and Timugan.",2021-07-16,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-045_1631233828.pdf,EO-2021-045_1631233828.pdf,executive_order_sb_10_2021-045,,,
executive_order,active,,2021-046,An Order Reconstituting the Human Resource Merit Promotion and Selection Board (Hrmpsb) Of The Municipal Government of Los Baños.,2021-07-16,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-046_1632963851.pdf,EO-2021-046_1632963851.pdf,executive_order_sb_10_2021-046,,,
executive_order,active,,2021-044,Reorganizing the Local Council of Women of the Municipality of Los Baños.,2021-07-12,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-044_1631233769.pdf,EO-2021-044_1631233769.pdf,executive_order_sb_10_2021-044,,,
executive_order,active,,2021-042,Reorganizing the Gender and Development Focal Point System (GFPS) of the Municipality of Los Baños.,2021-07-09,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-042_1631233636.pdf,EO-2021-042_1631233636.pdf,executive_order_sb_10_2021-042,,,
executive_order,active,,2021-043,Updating the Local Committee on Anti-Trafficking and Violence Against Women and their Children of the Municipality of Los Baños.,2021-07-09,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-043_1631233699.pdf,EO-2021-043_1631233699.pdf,executive_order_sb_10_2021-043,,,
executive_order,active,,2021-040,Directing the Reorganization of the Municipal Assessment Team (MAT) for the Assessment of Barangay Development Council (BDC) Functionality.,2021-07-06,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-040_1631233389.pdf,EO-2021-040_1631233389.pdf,executive_order_sb_10_2021-040,,,
executive_order,active,,2021-039,An Order Reorganizing the Municipal Tricycle and Pedicab Franchising and Regulatory Board (MTPFRB) of the Municipality of Los Baños.,2021-07-05,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-039_1631233277.pdf,EO-2021-039_1631233277.pdf,executive_order_sb_10_2021-039,,,
executive_order,active,,2021-038,An Order Implementing the General Community Quarantine (GCQ) with Restrictions from 16 June 2021 until 30 June 2021 in the Municipality of Los Baños.,2021-06-17,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-038_1631233057.pdf,EO-2021-038_1631233057.pdf,executive_order_sb_10_2021-038,,,
executive_order,active,,2021-035,An Order Adopting the Strict Implementation of a General Community Quarantine with Restrictions from June 1-15 2021 in the Municipaliy of Los Baños.,2021-06-04,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-035_1629944495.pdf,EO-2021-035_1629944495.pdf,executive_order_sb_10_2021-035,,,
executive_order,active,,2021-036,An Order Adopting the Safety Seal Certification Program of the Department of the Interior and Local Government with the Municipality of Los Baños as Issuing Authority and for other Purposes.,2021-06-01,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-036_1629944586.pdf,EO-2021-036_1629944586.pdf,executive_order_sb_10_2021-036,,,
executive_order,active,,2021-037,An Order Constituting the Technical Working Group for the Formulation of the COVID-19 and Infectious Health Care Wastes Management Plan.,2021-06-01,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-037_1632963127.pdf,EO-2021-037_1632963127.pdf,executive_order_sb_10_2021-037,,,
executive_order,active,,2021-034,Directing the Reorganization of the Inter-Agency Monitory Task Force (IMTF) for the Municipal Children Friendly Local Governance Audit (CFLGA) of the Municipality of Los Baños.,2021-05-20,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-034_1629944361.pdf,EO-2021-034_1629944361.pdf,executive_order_sb_10_2021-034,,,
executive_order,active,,2021-030,Directing the Reorganization of the Construction Permitting Task Force for the Streamlining of the Process for the Issuance of Building Permits and Certificate Occupancy (BPCO) in the Municipality of Los Baños.,2021-05-19,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-030_1629437678.pdf,EO-2021-030_1629437678.pdf,executive_order_sb_10_2021-030,,,
executive_order,active,,2021-031,Directing the Reorganization of the Municipal Council for the Protection of the Children of the Municipality of Los Baños.,2021-05-19,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-031_1629943539.pdf,EO-2021-031_1629943539.pdf,executive_order_sb_10_2021-031,,,
executive_order,active,,2021-032,Directing the Creation of the Municipal Information and Communications Technology Council (MICTC) of the Municipality of Los Baños.,2021-05-19,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-032_1629943593.pdf,EO-2021-032_1629943593.pdf,executive_order_sb_10_2021-032,,,
executive_order,active,,2021-033,Directing the Reorganization of the Regulatory Reform Team (RRT) in the Municipality of Los Baños.,2021-05-19,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-033_1629943847.pdf,EO-2021-033_1629943847.pdf,executive_order_sb_10_2021-033,,,
executive_order,active,,2021-029,"An Order Adopting the Inter-Agency Task Force for the Management of Emerging Infectious Disease (IATF-MEID) Resolution no. 115-A Series of 2021, May 13, 2021 in the Municipality of Los Baños.",2021-05-18,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-029_1629421101.pdf,EO-2021-029_1629421101.pdf,executive_order_sb_10_2021-029,,,
executive_order,active,,2021-028,"An Order Revising Executive Order No. 2021-026 S-2021 entitled ""An Order Prescribing the Guidelines and Procedures during the Modified Enhance Community Quarantine in the Municipality of Los Baños"".",2021-05-04,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-028_1629420715.pdf,EO-2021-028_1629420715.pdf,executive_order_sb_10_2021-028,,,
executive_order,active,,2021-027,Directing the Organization of Barangay Peace and Order Committee Evaluation Task Force of the Municipality of Los Baños.,2021-04-27,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-027_1629420606.pdf,EO-2021-027_1629420606.pdf,executive_order_sb_10_2021-027,,,
executive_order,active,,2021-026,An Order Prescribing the Guidelines and Procedures during the Modified Enhance Community Quarantine (MECQ) in the Municipality of Los Baños.,2021-04-13,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-026_1629419423.pdf,EO-2021-026_1629419423.pdf,executive_order_sb_10_2021-026,,,
executive_order,active,,2021-024,DIrecting the Organization of Inter-Agency Task Force Sub-Committee for the Implementation of COVID-19 Ordinances and Other Issuances.,2021-04-05,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-024_1629099064.pdf,EO-2021-024_1629099064.pdf,executive_order_sb_10_2021-024,,,
executive_order,active,,2021-025,An order for the Distribution of Cash Assistance to Affected Individuals in Municipality of Los Baños and Creation of Grievance and Appeals Committee.,2021-04-05,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-025_1629419331.pdf,EO-2021-025_1629419331.pdf,executive_order_sb_10_2021-025,,,
executive_order,active,,2021-023,"Authorizing the Municipal Health Office of the Municipality of Los Baños to Order Measures for Mandatory/Compulsary Isolation to Treat, Monitor Suspect, Probable and Confirmed Cases in the Municipality.",2021-03-29,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-023_1629098474.pdf,EO-2021-023_1629098474.pdf,executive_order_sb_10_2021-023,,,
executive_order,active,,2021-022,Adendum to Executive Order No. 20 s. 2021 adopting the Department of Trade and Industry (DTI) MC No. 21-11 s. of 2021.,2021-03-25,sb_10,Mayor Caesar P. Perez,https://losbanos.gov.ph/public/storage/executive_orders/EO-2021-022_1629098234.pdf,EO-2021-022_1629098234.pdf,executive_order_sb_10_2021-022,,,
